cid,num_points_desg,num_points_desr,num_points_desi,num_points_desz,num_points_desy,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
1248677,13,13,17,16,0,0.33377147498018495,56554.196196907455,3.4005495123743726e-05,0.951969244739244,-0.0814789176868103,0.008014809082440566,0.14547463196504395,9.229945238831234e-07,0.1265029992188315,0.028039505280880263,300.56793180686924,38,Minimization exited successfully.
1250017,14,16,15,15,0,0.1377570935364932,56553.618528191226,0.00011857468953883638,0.9563756455206225,0.007238284696772294,0.009004513995570076,0.10524852609887603,3.825067726537115e-06,0.14728902617768683,0.028623407020637988,38.771823117249006,40,Minimization exited successfully.
1253039,17,19,18,20,0,0.424525002619024,56574.744255015416,1.6711887946739492e-05,0.5152888799475359,-0.09683594933205097,0.017526251374117507,0.33187244512009784,5.64435557381833e-07,0.31103402595472074,0.03536987520270137,46.7918443115632,49,Minimization exited successfully.
1253101,17,16,18,17,0,0.47267868506085225,56578.33052963066,1.4863167778300616e-05,1.283683928531768,0.026708619074623748,0.026144696383306354,0.5751883371704025,5.765936295857207e-07,0.3996706559587685,0.04283386790620018,54.31198282619177,46,Minimization exited successfully.
1253920,14,15,14,15,0,0.21174354180557817,56583.4185552955,0.00010033996107358004,-0.6990497986417117,-0.11183798745520573,0.00868012574806487,0.13615571179616381,3.1392789799859864e-06,0.14435590577505236,0.03493467624392921,104.80894619606457,38,Minimization exited successfully.
1255502,6,4,4,15,0,0.1956461084350729,56593.289907143895,0.0002419086472930557,1.0892993703727993,-0.1863384259383848,1.4359111182721263e-06,9.420661444892175e-05,1.890024444120385e-05,0.23113106541389292,0.05629986032219804,3.192325722806597,9,Covariance may not be accurate.
1257366,7,8,10,15,0,0.26469883841894976,56611.86959360857,4.724200328682137e-05,-0.058037181481848464,-0.004182188465983347,4.837783217886971e-06,0.00019714736845344305,2.5642833166982306e-06,0.39420878856745684,0.03315364021143408,15.225683718759074,20,Minimization exited successfully.
1257695,12,11,13,12,0,0.15616108458161745,56613.13668455516,0.0001302883380892302,0.40693056519624216,-0.07170953932272911,0.013348105024516985,0.10219033656903775,4.3311672717017944e-06,0.08533521766954806,0.02592929538313797,103.01119482448811,31,Minimization exited successfully.
1258906,13,15,13,15,0,0.3699385852087167,56622.00890647829,2.0496174922070316e-05,0.282985156595044,-0.026027776282708557,0.0187855005998481,0.47912006581100286,9.58541445836049e-07,0.3873588260161539,0.04927213331084663,32.77581268528324,36,Minimization exited successfully.
1258940,17,18,17,18,0,0.4352418246029354,56619.561928447496,1.5807643313081048e-05,-0.009789983652060998,-0.08696764864564394,0.027714187360331044,0.5478946322909906,9.80590138710608e-07,0.4540021664768683,0.04944198683112251,39.43927039292333,47,Minimization exited successfully.
1259412,12,11,12,12,0,0.312480462219086,56624.45566011241,3.682429324364436e-05,0.9580193909532349,-0.030510401297914297,8.137933514645868e-06,0.00014322076822281815,1.0075981030364723e-06,0.14683882866463926,0.02810119023068067,85.84893914834434,30,Covariance may not be accurate.
1261579,10,10,10,10,0,0.3293196851619832,56638.585127347775,3.0254024453023975e-05,-0.19430026305364925,0.0032584011034478694,0.010515575881006711,0.1608832997881109,8.359385140404534e-07,0.12391287205525947,0.02994748420484882,21.340319634984553,25,Minimization exited successfully.
1262214,23,22,23,0,0,0.6411508239233308,56656.82531201623,5.744152462294646e-06,0.34141445529375136,-0.08670941951233462,0.02039165827386813,0.472819624334079,1.6315657204119952e-07,0.27740289722314515,0.042345630299119065,71.45877818697883,63,Minimization exited successfully.
1262715,11,10,12,13,0,0.5312676287079667,56658.05137193941,6.8393045750593364e-06,0.7471719902447758,0.1494456606593511,0.018088605596108254,0.42099288975441596,2.1314487682533204e-07,0.3205284501056139,0.05735750102392704,31.172367497064386,28,Minimization exited successfully.
1263369,9,9,9,9,0,0.010000000000001334,56658.223,2.5304151147975883e-05,-0.6771018800637508,0.3940510017392083,0.0007490593809989909,0.007193251574790338,1.2497348256721375e-06,0.26455238918914814,0.04209257555301721,413.7465713590965,22,Minimization exited successfully.
1263715,8,9,9,9,0,0.08034181475259532,56658.22299999462,3.377142921661915e-05,-1.8482285610546145,0.1861503688067866,0.008604593835389814,0.004795020820893114,1.5571729151276777e-06,0.24680465458334483,0.041670204610842566,750.6278266404015,21,Minimization exited successfully.
1275946,16,18,19,19,0,0.455,56658.22281629091,0.00013855627855716084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50023.082932141755,48,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1279500,10,12,12,11,0,0.455,56658.22281629091,9.576710232692522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50703.5475812262,29,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1280217,14,16,16,17,0,0.455,56658.22281629091,2.801650984069767e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3053.4201354458196,41,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1281668,20,20,21,22,0,0.455,56658.22281629091,5.951434603857049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7446.88050882317,56,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1281886,15,18,18,19,0,0.455,56658.22281629091,2.0741008620710137e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853.1429168092777,46,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1282736,17,19,16,20,0,0.455,56658.22281629091,1.541479987591502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.5173744403576,47,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1283373,15,13,15,18,0,0.455,56658.22281629091,0.00010518505999406327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7649.8151078639285,38,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1283878,13,15,14,14,0,0.455,56658.22281629091,2.7942493371226937e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.5889378647882,37,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1283936,20,21,21,23,0,0.455,56658.22281629091,1.2047208061906747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.2309603388974,57,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1285160,16,20,19,17,0,0.455,56658.22281629091,6.018639522136654e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.603616870675,50,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1285317,22,23,23,24,0,0.455,56658.22281629091,1.1307991201409103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.2960295583262,63,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1286398,12,14,13,13,0,0.455,56658.22281629091,0.00012231093965436038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6841.015936704513,34,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1287626,5,5,7,6,0,0.41657161061624565,56470.66975438081,1.7034124299855097e-05,-3.114418619623409,-0.13185886152040782,0.0,0.0,0.0,0.0,0.0,7127.876748378105,12,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1289288,18,19,21,23,0,0.455,56658.22281629091,3.445594268465141e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.6798354983223,53,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1289555,18,20,20,21,0,0.455,56658.22281629091,1.28651894486074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.4711152814926,53,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1289600,14,17,17,16,0,0.455,56658.22281629091,1.4260931833369612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6422.379200145577,43,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1289656,18,17,19,21,0,0.455,56658.22281629091,9.118857075587303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.7431739750164,49,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
