cid,num_points_desg,num_points_desr,num_points_desi,num_points_desz,num_points_desy,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
1248677,0,13,17,16,0,0.47019559261858845,56555.61322755954,2.6935982227157816e-05,1.1502452481594736,-0.011127388264655353,1.892823893290263e-06,1.9175389752490446e-05,8.626036134163601e-07,0.12330741007471302,0.04367763960420137,61.361808761770305,25,Minimization exited successfully.
1250017,0,16,15,0,0,0.15068710262890658,56553.59476750951,0.0001265602492738164,0.5938763297749888,-0.04845572992535748,0.015714902726973554,0.140212411970424,1.0131272659810244e-05,0.2074838320111237,0.06348560863184124,28.398139752712495,26,Minimization exited successfully.
1253039,0,0,18,20,0,0.4682475590619616,56575.757517555125,2.0445418944811695e-05,0.5346552300127713,-0.32250690062993786,3.2795547053598995e-06,0.0007583901351608802,2.578299002379763e-06,0.5629054057706372,0.15382857764742988,7.901859109666434,13,Covariance may not be accurate.
1253101,0,0,18,17,0,0.3755830620299563,56576.34986816779,1.3746687480989016e-05,1.0731940013362096,0.16546668398579503,8.324139748994153e-05,0.8770205218606861,nan,0.7259475632145501,nan,29.667093127044062,13,Covariance may not be accurate.
1253920,0,15,14,0,0,0.4206329199303592,56585.171630278455,7.49241979305792e-05,-0.3517729322526119,-0.2514115472288523,0.011526700228888825,0.17085682895049104,3.0332798878707615e-06,0.2090363285305646,0.04489779179146612,194.39912605538174,24,Minimization exited successfully.
1255502,6,4,4,0,0,0.1956461084350729,56593.289907143895,0.0002419086472930557,1.0892993703727993,-0.1863384259383848,1.4359111182721263e-06,9.420661444892175e-05,1.890024444120385e-05,0.23113106541389292,0.05629986032219804,3.192325722806597,9,Covariance may not be accurate.
1257366,0,8,10,0,0,0.4177620678178331,56612.706662254364,4.4486927749627556e-05,0.8160233702047467,-0.23848566007391436,0.029970378620281818,0.7010402656342194,3.994080338328936e-06,0.5969731291035552,0.08463966450217482,21.02085316104404,13,Minimization exited successfully.
1257695,0,11,13,0,0,0.14466421890744496,56613.19114005124,0.00013297105429960343,0.32251971794500744,-0.06814626423752713,0.009606632686818009,0.14090556905284757,1.0618122533730398e-05,0.12833552454426878,0.06393630904496242,72.33880606212321,19,Minimization exited successfully.
1258906,0,15,13,15,0,0.4500630614421006,56622.53316647907,1.9084048048258083e-05,0.137512527879589,-0.07129958622663868,7.567520802803651e-06,0.10927766325039556,1.0056970885025624e-06,0.3218979923232926,0.06610431097452805,13.678550821890596,23,Covariance may not be accurate.
1258940,0,18,17,18,0,0.4894436094402213,56620.28293717209,1.414247754546576e-05,0.1588392075913318,0.043111921354981174,0.035034476392925895,0.6592682829250407,8.003380552996577e-07,0.49384340848123237,0.0806321183639735,28.82830943554494,30,Minimization exited successfully.
1259412,0,11,12,0,0,0.42388195749100865,56625.56034773355,3.1288530783790255e-05,1.7571530285119807,-0.06737301731612609,0.015398681690629884,0.3061053252531565,1.3891139518935485e-06,0.22569376695581572,0.05123516787792402,29.22487217615985,18,Minimization exited successfully.
1261579,0,10,10,0,0,0.443712739378596,56639.774703893425,2.5859271542148807e-05,0.06075034473165132,0.010465484082430369,0.017684004363513223,0.17563178063574014,1.1933873322586367e-06,0.14737901795860836,0.059352749669152986,43.912090008214285,15,Minimization exited successfully.
1262214,0,0,23,0,0,0.603183232677221,56654.17567361084,1.9221333970655376e-07,-1.3739485728311647,5.85397331054923,0.01703034672316861,0.7700291589062545,7.60753445552227e-08,0.4009563812828636,0.5874122795339519,26.650932204908862,18,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
