cid,class,num_points_sdssu,num_points_sdssg,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
679,Unknown,20,21,21,21,21,0,0.124957,53600.60523957487,5.599269773001983e-06,-0.8074367909209926,0.9701778389489226,nan,3.8477898931887466,2.7497693392525295e-06,0.9580226077208949,0.3076771246718622,139.346041050777,79,Minimization exited successfully.
682,Unknown,35,37,39,37,39,0,0.048551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
685,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
688,Unknown,20,20,21,21,20,0,0.067866,53600.8674299988,1.4056747218599467e-05,1.3346983121425267,0.5804770260828555,nan,0.003025130950845778,2.9057203165004525e-06,0.8370343813001686,0.1358019451922719,160.90721694377893,78,Minimization exited successfully.
691,Unknown,21,21,21,21,21,0,0.130903,53602.570881226224,6.496057424094382e-05,-0.11548853730803688,-0.003990779754701907,nan,1.5696158145910886,7.318174946623511e-06,0.3629179454072578,0.0593283236045678,341.860135679922,80,Minimization exited successfully.
694,Unknown,35,37,38,38,38,0,0.127493,53623.77216146062,4.504195124901735e-05,0.8525009696882381,0.33541832755726647,nan,6.076528734411113e-05,5.847310908768368e-07,0.14318704480817337,0.011602271088007623,1015.5583713366084,144,Covariance may not be accurate.
696,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
697,Unknown,41,42,42,42,41,0,0.156675,53606.74833320914,1.3420437530566941e-05,0.8901146821469089,0.5734403416751044,nan,2.4963611553102965,2.603343542257324e-06,0.5814897515112013,0.10297605231398411,488.0811086260194,163,Minimization exited successfully.
701,Unknown,21,22,22,22,22,0,0.20657,53607.8525340925,2.6100774639394575e-05,-1.5617666570597664,0.09193174543211766,nan,0.00014417607599170879,2.12806817372638e-06,0.5100197026534296,0.060221969108694415,119.39889908407287,83,Covariance may not be accurate.
703,zSNIa,20,22,22,22,22,0,0.298042,53626.537638665584,1.313527839181647e-05,0.624903505556212,0.035025410977721945,nan,0.6043930548985372,6.03121072391653e-07,0.5981203647495589,0.03781555481660669,97.54570975395427,104,Minimization exited successfully.
704,Unknown,22,22,21,22,22,0,0.206416,53607.86862460225,1.588695529403678e-05,-0.705884784143794,0.2916832423662658,nan,0.0001039491908159107,1.7212244920912452e-06,0.6493621266388644,0.07527733795880279,137.04239685172013,83,Minimization exited successfully.
706,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
711,Unknown,0,0,20,20,20,0,1.11398,53691.618670893484,3.3364098547868884e-06,5.436611535822258,-0.2595733304098132,nan,2.7726804406593146,7.23723357922665e-07,2.653953647283287,0.05130929199464224,243.32877804757163,56,Minimization exited successfully.
714,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
716,zSNII,40,42,41,42,39,0,0.324,53578.62668582601,0.0002858469394610859,0.39829614457767504,-0.40032131126505127,nan,0.23125855026592035,3.4055207983159265e-06,0.014228581707102173,0.004094827667645987,17483.995126547437,200,Minimization exited successfully.
717,Unknown,20,20,20,20,20,0,0.130392,53613.723654223526,5.1869500616666264e-06,0.20422405095650092,1.0983885681891299,nan,0.004435393104358809,8.08315570245059e-07,0.8213889836446174,0.11360379280249555,100.63808216742385,76,Covariance may not be accurate.
722,SNIa,21,21,21,21,21,0,0.086341,53611.06075693747,0.00018876472455240197,-0.3861710169136209,-0.049786759945106944,nan,0.4876601936521183,7.715649467961924e-06,0.14009838939084807,0.020765228552371166,2066.3834421441006,80,Minimization exited successfully.
735,zSNIa,20,21,20,20,21,0,0.190858,53610.741947364426,2.3046325820095966e-05,-2.5645535823024708,0.024691058937044267,nan,0.0009846973480307497,1.4834865953930549e-06,0.4169127372878672,0.059408219959235356,76.2610493593063,77,Covariance may not be accurate.
739,SNIa,20,20,20,20,20,0,0.107638,53612.914160576875,8.655842401271e-05,-1.4551503090702602,0.07596641173657173,nan,3.180254498147406e-05,1.8970145211663258e-06,0.13932777033844318,0.017239300078763866,702.9585635123751,76,Covariance may not be accurate.
744,SNIa,21,20,21,21,21,0,0.128251,53613.761498661836,6.23485047570217e-05,1.195650684144068,0.13218555783686145,nan,0.0009463928690820467,1.4408183533037263e-06,0.21098904689031125,0.01745326238851958,633.9715562088886,79,Covariance may not be accurate.
746,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
747,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
750,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
762,SNIa,20,20,20,20,20,0,0.191381,53625.15302447649,3.2740952273624675e-05,1.096536887449427,-0.008750112989757976,nan,0.26332316566549707,6.917696280061931e-07,0.25678466054340915,0.01815983169241922,113.59327883451363,76,Minimization exited successfully.
763,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
764,zSNII,19,21,21,21,21,0,0.187068,53620.932577132684,5.882470226073667e-06,10.094446631996021,0.42726839620815754,nan,136.5936294013227,4.6558629135340557e-07,2.2158464107699914e-05,2.220258384533893e-05,113.61119664866229,78,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
765,zSNII,23,24,24,24,24,0,0.261047,53581.31531463298,9.804856963486363e-05,0.07268520556418362,-0.5196183097717808,nan,0.0020907696161884815,3.2295331896667002e-06,0.03749010778864871,0.010331575367323492,824.3082157324982,115,Minimization exited successfully.
766,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
770,Unknown,0,23,24,24,24,0,0.042391,53605.25835920335,1.146671338453562e-06,1.191766369723003,2.2828704756725404,nan,0.0021260079520288855,4.978062542330015e-07,0.49825747712045293,0.2737947454405462,643.5081077368365,67,Covariance may not be accurate.
772,zSNII,23,24,23,24,24,0,0.210315,53607.829729249606,9.198265243512107e-06,4.799432452957404,0.36944638818014996,nan,0.0006067250506021082,1.1520728437489059e-06,1.4492502716235507,0.07989873715220797,243.65605916538098,90,Minimization exited successfully.
773,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
774,SNIa,22,22,23,23,23,0,0.093331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.093331
    t0 = +53576.822629
    x0 = -1612074.404427
    x1 = +22.445196
     c = -115.111802
"
779,zSNIa,22,23,23,23,22,0,0.238121,53626.91734942766,1.9857633440236492e-05,0.37036731774275844,0.04928049601168825,nan,0.3974187596613774,7.25908609917665e-07,0.36947277766150666,0.03008417178222873,97.1149769497964,109,Minimization exited successfully.
782,Unknown,21,23,24,23,24,0,0.13216,53629.73196652597,1.1548898339175208e-05,8.170624668075996,0.7243781461231915,nan,0.012390235686325468,1.4662357744470964e-07,0.0005456558148639365,0.0025802256939441433,978.1283003630226,87,Covariance may not be accurate.
789,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
792,Unknown,22,22,22,22,22,0,0.043516,53592.22492672534,3.630931593507843e-05,-0.12876331306933506,0.2139622647731765,nan,0.003026465212315088,5.9977680037175e-06,0.6060611112706688,0.10602383235993329,400.49773734153587,84,Covariance may not be accurate.
798,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
799,zSNII,21,22,22,22,22,0,0.147804,53605.820874830846,3.0337312535980736e-05,0.34179128153355476,-0.6111064200319399,nan,0.0026963199634337798,2.018989934652138e-06,0.5278148499954205,0.036782773175948365,114.24426732677102,83,Covariance may not be accurate.
801,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
805,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
816,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
818,Unknown,23,23,24,23,23,0,0.2381,53608.46679166517,1.5188260866735881e-05,-0.720647848443495,0.14577191996715935,nan,0.0003832711918221321,1.716107137159602e-06,0.7475097754345336,0.09746035036051166,113.30415931084372,112,Minimization exited successfully.
821,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
822,zSNIa,21,23,23,23,23,0,0.237556,53621.52377017069,1.75997023259086e-05,-0.7297342198355975,-0.062180548253956115,nan,7.292086957022548e-05,6.932591693781731e-07,0.46780756238507276,0.036556842552396766,134.37401501458095,109,Minimization exited successfully.
830,Unknown,22,23,23,23,23,0,0.387223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.387223
    t0 = +53598.149646
    x0 = -39917125.081896
    x1 = -49.135175
     c = -214.044440
"
831,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
834,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
840,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
841,zSNIa,22,22,22,22,22,0,0.2991,53624.92613340965,1.265739831315462e-05,0.49771585696231485,-0.07917709591735551,nan,0.6227704825760156,6.417663619279468e-07,0.6533871611505541,0.03664856760453241,86.57344774032322,106,Minimization exited successfully.
843,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
850,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
859,zSNIa,21,21,22,22,22,0,0.278296,53624.40939515078,1.6531766973456118e-05,0.4202427988284163,0.042836889817522886,nan,0.5981959502860263,5.925558373809352e-07,0.4887414250727414,0.03237744106690759,116.45739367201097,104,Minimization exited successfully.
863,zSNII,20,20,20,20,20,0,0.094283,53601.52389080094,2.0482826557614607e-05,2.612956260514896,0.26967064430106225,nan,1.4462399121839553e-05,2.9461980137530383e-06,0.8061496776389626,0.08510595841013287,575.0632547460327,76,Minimization exited successfully.
875,Unknown,22,22,22,22,22,0,0.105389,53601.55169469014,3.104638046497124e-07,2.2120003082237374,3.4004747327252463,nan,1.0874960333494528,1.8181243286899465e-07,0.467431955493648,0.37102446449126636,941.1208458805189,84,Minimization exited successfully.
876,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
879,Unknown,0,21,20,21,20,0,0.453133,53662.60160442093,1.3768190930425332e-05,15.212912541357033,-0.3339968762628299,nan,0.16691469314173446,5.427771321299167e-07,1.0326494647741369,0.008888465595730482,4257.758648854772,78,Minimization exited successfully.
881,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
893,zSNIa,21,21,21,21,21,0,0.110133,53620.208413159955,2.1078463639752096e-05,-1.2122092258520558,0.08211511171843539,nan,0.48026239802493365,8.90779017648357e-07,0.4310550053254258,0.04032083192871042,136.2960021870357,80,Minimization exited successfully.
895,Unknown,20,20,20,20,20,0,0.268221,53611.85000014657,9.37291206629522e-06,1.2131144337898514,0.3237900297175056,nan,54.246860356222896,0.7050306100901247,1.4181183391934784,1.0011109280726571,134.44077748588407,96,Covariance may not be accurate.
896,Unknown,0,20,20,20,20,0,0.425016,53656.013091263456,3.777869387664697e-06,17.76655313050388,-0.41413601327637894,nan,0.2932827120166621,4.719316429596274e-07,2.9157292778460113,0.01969806703454201,789.240810614185,76,Minimization exited successfully.
897,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
901,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
904,zSNIa,21,21,21,21,21,0,0.385316,53621.67280252653,1.0246767813163494e-05,0.4860417666150899,-0.26833906254282797,nan,1.1650308605385362,5.2116752613324e-07,0.30770602260849084,0.028007446989263784,79.01920814467957,101,Minimization exited successfully.
907,Unknown,0,23,24,24,24,0,0.106444,53648.986194032725,1.353823295520845e-05,4.235253106696465,0.9639727712817858,nan,0.0010431373702886049,6.654747821378274e-07,0.27381187838349197,0.03326564550746294,2045.15021027703,67,Minimization exited successfully.
910,Unknown,20,21,21,21,20,0,0.149071,53608.90845359843,3.08847453160683e-05,0.8123167377068118,0.26136389931005194,nan,0.6330279104950023,1.000192166696678,1.0594805540002181,1.0001692598173002,488.9574693627323,79,Covariance may not be accurate.
911,zSNIa,23,23,23,24,23,0,0.207264,53621.825415027044,1.3393682895292252e-05,-0.7314175189560848,0.24726171038090444,nan,0.6913974263916316,8.151236396927473e-07,0.6612943009253621,0.04987367753289529,92.53821514582467,89,Minimization exited successfully.
914,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
917,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
918,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
919,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
920,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
921,zSNII,44,48,48,48,47,0,0.126349,53629.79685381799,1.865683625970769e-06,6.8966350789888065,1.2983360882672808,nan,1.0848059367781389,2.3125167106829617e-07,0.8381692856853402,0.09435799615046299,246.4346852857085,184,Minimization exited successfully.
927,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
928,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
929,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
930,zSNII,36,36,36,36,36,0,0.290116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.290116
    t0 = +53728.748848
    x0 = +0.374505
    x1 = +83.844534
     c = +908.143772
"
932,zSNIa,22,23,23,23,23,0,0.391335,53618.77229760071,8.132293865387801e-06,3.622504280625039,0.04965023559354174,nan,1.6904812155335094,8.220692020045938e-07,1.3721819636645518,0.060998704930182876,132.37323911329258,110,Minimization exited successfully.
938,Unknown,0,24,24,24,23,0,0.761991,53721.50769735536,7.130134801138648e-06,0.6621838593272619,-0.4722035671344699,nan,0.4548627510521328,1.2961692251659577e-06,0.03489842567004887,0.03875063947988209,980.3794975693854,91,Minimization exited successfully.
940,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
945,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
949,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
950,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
979,Unknown,21,22,22,22,22,0,0.292702,53618.88348644488,9.453673665820272e-06,-0.16189304538017885,0.18464027071076522,nan,2.753271266774391,7.506134783602058e-07,1.8239671501099006,0.07437247938548217,117.77811403483946,105,Minimization exited successfully.
983,zSNII,20,21,21,19,21,0,0.06855,53600.93058070623,2.410301996337642e-05,2.583652766147652,0.6089553816891865,nan,1.1069033538042277,3.351236990597185e-06,0.6180783610580758,0.0852648342315229,930.085464510988,77,Minimization exited successfully.
985,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
986,zSNIa,20,21,21,20,21,0,0.280578,53618.81481960414,1.0800308186848296e-05,0.16256363236652763,0.0315578259361341,nan,1.8514641559959273,6.458215725637177e-07,1.087477164174469,0.053472152782269036,80.95609021444136,99,Minimization exited successfully.
988,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
996,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
999,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1000,Unknown,22,22,22,22,22,0,0.12943,53611.8487783919,4.5334315005478025e-05,-1.7933985759827535,0.006832511715838558,nan,0.0001520192345196847,1.2782155343080455e-06,0.21203193805753082,0.025969388169100684,217.39189951081894,84,Minimization exited successfully.
1008,zSNIa,22,23,23,23,23,0,0.226191,53623.28636523041,2.626019084816678e-05,0.33051421718404705,-0.026773574288490084,nan,0.4251383624978189,9.35375276006328e-07,0.40565623169186915,0.02960907228544153,156.6205895437159,110,Minimization exited successfully.
1017,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1024,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1027,zSNII,22,23,23,23,23,0,0.186294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1031,Unknown,45,47,46,47,47,0,0.115536,53610.689137504145,1.3925702572715396e-05,-0.2421308277448077,0.7688201462699458,nan,0.0034726394842437003,6.843968594641953e-07,0.3118964695692481,0.036095698753387175,516.2301007061576,181,Covariance may not be accurate.
1032,SNIa,22,22,22,22,22,0,0.129755,53626.51027774177,3.7678873035343184e-05,-2.6566462134766575,0.10983957195475635,nan,0.15036969738503103,9.570504130309052e-07,0.16361943169070217,0.023667346632230142,149.02618621665593,84,Minimization exited successfully.
1039,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1041,Unknown,22,23,23,23,23,0,0.065807,53596.01983989263,9.074205242520858e-05,-0.41051546501270103,0.32583369434848897,nan,1.1020924051590555,6.774802436117158e-06,0.2889119981424151,0.04221033314359358,828.1274512128904,87,Minimization exited successfully.
1048,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1109,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1112,SNIa,20,20,20,20,20,0,0.257608,53630.13750287814,1.3858748320043237e-05,-0.617656816603947,0.007664516972311259,nan,0.6349897574473289,6.510351225276828e-07,0.644291818920241,0.040937109148576775,77.46037166443233,96,Minimization exited successfully.
1113,zSNII,20,20,20,20,20,0,0.056915,53634.37244834675,4.941621847269593e-05,7.484538246665854,0.4910749250004326,nan,0.0006032045603205916,7.898353674899854e-07,0.18530222154013384,0.01081221643306659,3613.1330394560136,76,Minimization exited successfully.
1114,SNII,18,19,19,19,19,0,0.026478,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.026478
    t0 = +53683.942555
    x0 = -338952296.421539
    x1 = -3603.670690
     c = -99065.209675
"
1115,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1119,SNIa,18,18,18,18,18,0,0.297805,53623.03914287041,1.2557644899937619e-05,1.028475691025728,-0.07825322753998358,nan,3.5765409827836265,8.328098159412703e-07,1.5678909121279372,0.049372908931760655,64.80045450041462,86,Minimization exited successfully.
1126,Unknown,18,18,18,18,18,0,0.115166,53613.37992907876,3.42338088005269e-05,-2.8164120689407466,0.2962208641356225,nan,0.0008668662303534802,2.8674167397492723e-06,0.4827698809664405,0.05832600570076821,148.4371191804405,68,Covariance may not be accurate.
1127,Unknown,17,18,18,18,18,0,0.077374,53648.19648360556,8.35838625725741e-06,1.7967305354241445,1.548799818733978,nan,0.2793146990588866,8.811329165467275e-07,0.2124971652768572,0.07138783774984656,1963.4891342546948,67,Minimization exited successfully.
1131,zSNII,19,19,19,19,19,0,0.17379,53636.30667364488,4.559060825844154e-06,9.54927401282209,0.3318112766075505,nan,1.2225031755297096,6.152232945537776e-07,2.284466016253883,0.07862683375413142,98.12438513670111,72,Minimization exited successfully.
1147,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1150,zSNII,0,19,19,19,19,0,0.458071,53687.546558617,3.0510164949240354e-06,9.60430334244141,-0.1723751281992491,nan,1.238027607967524,6.810380266180148e-07,4.189368185887751,0.05219144150095441,154.51602952595204,72,Minimization exited successfully.
1151,Unknown,16,16,16,16,16,0,0.36284,53618.96261333101,1.3765332735647816e-05,0.13416404702329202,-0.16011188669344079,nan,3.981231647914683,2.3109105304433752e-06,0.6659290683831716,0.0914285427488549,77.81683646508992,76,Minimization exited successfully.
1153,Unknown,16,16,16,16,16,0,0.339869,53630.94193443435,7.83618856018344e-06,5.72692278266611,0.4146987050351053,nan,2.384890871708194,6.582210008044258e-07,1.5457921347025687,0.06684557259789498,90.7864788191628,76,Minimization exited successfully.
1158,zSNIa,0,16,16,16,16,0,0.411625,53627.84808872928,8.203720211868806e-06,-4.44926432291684,-0.005318068196328715,nan,1.0639613231360272,6.559683998953436e-07,1.095858021023468,0.10111382062624184,37.77763541385349,60,Minimization exited successfully.
1164,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1165,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1166,SNIa,17,17,17,17,17,0,0.382077,53631.348981091316,9.335732680848773e-06,1.6771094494935095,-0.010531481781054128,nan,1.2253846526473353,6.145570791343835e-07,1.0511063520299433,0.055682767838984806,53.064719922892294,81,Minimization exited successfully.
1168,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1170,Unknown,17,17,17,17,17,0,0.329974,53609.84277362148,5.926801622365662e-06,11.49392912396461,0.30942918648002044,nan,114.3247121180757,1.000001002100714,6.589779985897131,1.0061575796020106,101.29538040302987,81,Minimization exited successfully.
1172,Unknown,15,16,16,16,16,0,-5.7e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1173,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1174,Unknown,0,0,0,0,17,0,2.38668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1176,zSNII,0,17,17,17,17,0,0.707338,53681.462141182885,6.046865806757546e-06,1.3110312344900137,-0.3309727263117668,nan,0.6501197153993417,3.528220399213502e-07,0.35842141720932463,0.015433659572705307,462.0732049080025,64,Minimization exited successfully.
1181,Unknown,0,18,18,18,18,0,0.60403,53662.54325909328,6.515597550079935e-06,2.091765945610289,-0.4032866791934944,nan,0.5098746496114472,3.14919094588225e-07,0.9798627816452598,0.03835786172466894,516.5540465088847,68,Minimization exited successfully.
1184,zSNII,0,17,17,17,17,0,0.55031,53679.71481181386,3.762444962665968e-06,9.90973603714872,-0.3612793281847962,nan,0.35457561096700374,4.105228435500374e-07,2.354321779820593,0.019348728859773862,453.78936772949004,64,Minimization exited successfully.
1190,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1191,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1194,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1196,zSNII,19,19,19,19,19,0,0.370508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.370508
    t0 = +53648.080482
    x0 = -379818.823809
    x1 = -27.850179
     c = -97.260664
"
1198,zSNII,18,18,18,18,18,0,0.119688,53636.05642244745,4.0753555642031305e-06,6.074038138786188,1.2225150519303938,nan,0.8120940458175028,4.962901027425933e-07,0.6437080999517538,0.08190927678451747,239.3186425069979,68,Minimization exited successfully.
1199,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1200,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1209,Unknown,24,24,24,24,24,0,0.242036,53619.27724619099,2.078496817170469e-05,0.48176281349809413,0.025195241099850663,nan,0.0003515918979246635,6.775145133612904e-07,0.44412480591109443,0.030336126966355584,105.99791207256668,116,Minimization exited successfully.
1210,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1214,zSNIa,24,24,24,24,24,0,0.264749,53612.01143787621,1.637675076817347e-05,0.5933919218333196,-0.5304171481344716,nan,0.6509607297157345,9.93808934983226e-07,0.17424928089369487,0.025965290573315484,122.66182735106362,116,Minimization exited successfully.
